record_id,photo_url,platform_name,country_of_origin,manufacturer,domain,category,status,photo_status,photo_search_url,photo_page_url,photo_license,aliases,model_codes,airframe_type,class_mark,mtow_kg,endurance_min,endurance_h,range_km,max_speed_kmh,payload_kg,wingspan_m,length_m,source_count,source_datasets,source_urls,verification_level,origin_confidence,last_compiled,notes
UAV-0558,,Kargu,Türkiye,STM,Military / Government,Small / tactical; Rotary-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Kargu%20UAV&title=Special:MediaSearch&type=image,,,,,Rotary-wing,Group I,,,,,,,,,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 311.
UAV-0559,,Serçe-1,Türkiye,Aselsan,Military / Government,Small / tactical; Rotary-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Ser%C3%A7e-1%20UAV&title=Special:MediaSearch&type=image,,,,,Rotary-wing,Group I,6.5,,0.5,3,,1,,,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 311.
UAV-0560,,A1-S/M Fury,Ukraine,Athlone Air,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=A1-S/M%20Fury%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,2.5,,,50,130,,1.6,1.06,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 312.
UAV-0561,,ASU-1 Valkyrie,Ukraine,Aviation Sys- tems of Ukraine,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=ASU-1%20Valkyrie%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,3.5,,2,35,60,,1.6,,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 312.
UAV-0562,,Horlytsya,Ukraine,Antonov,Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Horlytsya%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group II,200,,7,1050,180,50,6.7,,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 312.
UAV-0563,,Observer-S,Ukraine,Def C,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Observer-S%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,6.5,,1.5-5,75-100,,1.5,3.4,1.65,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 312.
UAV-0564,,Raybird-3,Ukraine,AVK Skateon,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Raybird-3%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,21,,15,240,160,5,2.98,1.83,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 312.
UAV-0565,,Sparrow,Ukraine,Spaitech,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Sparrow%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,3,,1.25,20,110,,0.98,,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 312.
UAV-0566,,Spectator-M,Ukraine,Politeco Aero,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Spectator-M%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,5.5,,2,50,120,2,3,1.29,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 312.
UAV-0567,,Yabhon Flash-20*,United Arab Emirates,ADCOM Sys- tems,Military / Government,Large / strategic; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Yabhon%20Flash-20%2A%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group III,,,,,,,,,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 312.
UAV-0568,,Yabhon Unit- ed-40*,United Arab Emirates,ADCOM Sys- tems,Military / Government,Large / strategic; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Yabhon%20Unit-%20ed-40%2A%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group III,1500,,,,,,,11.3,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 312.
UAV-0569,,Black Hornet (PRS),United States,FLIR,Military / Government,Small / tactical; Rotary-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Black%20Hornet%20%28PRS%29%20UAV&title=Special:MediaSearch&type=image,,,,,Rotary-wing,Group I,0.033,,0.4,2,18,,0.12,0.168,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 312.
UAV-0570,,Desert Hawk (3),United States,Lockheed Martin,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Desert%20Hawk%20%283%29%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,3.7,,1.5,,92,0.9,1.5,,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 312.
UAV-0571,,InstantEye (Gen3),United States,Physical Sci- ences,Military / Government,Small / tactical; Rotary-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=InstantEye%20%28Gen3%29%20UAV&title=Special:MediaSearch&type=image,,,,,Rotary-wing,Group I,0.5,,0.5,2,,0.3,,,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 312.
UAV-0572,,K-MAX,United States,Kaman,Military / Government,Large / strategic; Rotary-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=K-MAX%20UAV&title=Special:MediaSearch&type=image,,,,,Rotary-wing,Group III,5443,,12,1852,185,,14.7,15.8,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 312.
UAV-0573,,MQ-1 Predator,United States,GA-ASI,Military / Government,Large / strategic; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=MQ-1%20Predator%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group III,1020,,,1250,215,204,16.8,8.22,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 312.
UAV-0574,,MQ-19 Aero- sonde,United States,AAI,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=MQ-19%20Aero-%20sonde%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,36.4,,14,140,,,11,,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 312.
UAV-0575,,MQ-8 Fire Scout ( C ),United States,Northrop Grum- man,Military / Government,Large / strategic; Rotary-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=MQ-8%20Fire%20Scout%20%28%20C%20%29%20UAV&title=Special:MediaSearch&type=image,,,,,Rotary-wing,Group III,2721,,12,2272,250,227,10.7,12.6,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 313.
UAV-0576,,MQ-9 Reaper,United States,GA-ASI,Military / Government,Large / strategic; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=MQ-9%20Reaper%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group III,4763,,27,1851,445,386,20,11,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 313.
UAV-0577,,Phoenix 30,United States,UAV Solutions,Military / Government,Small / tactical; Rotary-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Phoenix%2030%20UAV&title=Special:MediaSearch&type=image,,,,,Rotary-wing,Group I,4.5,,0.5,,,0.9,0.5,0.5,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 313.
UAV-0578,,RQ-11,United States,AeroVironment,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=RQ-11%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,1.9,,1.5,10,81,,1.4,1,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 313.
UAV-0579,,RQ-12 Wasp,United States,AeroVironment,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=RQ-12%20Wasp%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,1.3,,0.8,5,83,,1,0.8,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 313.
UAV-0580,,RQ-180,United States,Northrop Grum- man,Military / Government,Large / strategic; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=RQ-180%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group III,,,,,,,,,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 313.
UAV-0581,,RQ-20 Puma (AE),United States,AeroVironment,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=RQ-20%20Puma%20%28AE%29%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,6.3,,3,20,83,,2.8,1.4,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 313.
UAV-0582,,RQ-21 Black- jack,United States,Insitu,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=RQ-21%20Black-%20jack%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,61,,16,,167,17.7,4.9,2.5,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 313.
UAV-0583,,RQ-23 Tiger- shark,United States,Navmar Applied Sciences Corpo- ration,Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=RQ-23%20Tiger-%20shark%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group II,226,,12,,148,45,6.7,4.5,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 313.
UAV-0584,,RQ-7 Shadow,United States,AAI,Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=RQ-7%20Shadow%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group II,212,,9,125,200,43,6,3.6,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 313.
UAV-0585,,Silver Fox,United States,"BAE,Raytheon",Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Silver%20Fox%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,13,,10,37,93,,2.4,,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 313.
UAV-0586,,Stalker,United States,Lockheed Martin,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Stalker%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,10,,8,,72,2.5,3.7,,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 313.
UAV-0587,,Switchblade,United States,AeroVironment,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=Switchblade%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,2.5,,0.2,10,157,,,,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 313.
UAV-0588,,T-20 JUMP,United States,Arcturus,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,Not collected,https://commons.wikimedia.org/w/index.php?search=T-20%20JUMP%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,83,,20,,139,34,5.3,2.7,1,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Published research baseline; status may be outdated,Low,2026-08-02,Databook systems specification page 313.
