raw_id,raw_name,source_dataset,source_url,external_ref,raw_country,raw_manufacturer,domain,category,status,credibility_tier,promoted_record_id,promoted_name,created_at
503,3S,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0503,France,Drone Protect Systems,Military / Government,Small / tactical; Rotary-wing,In use or under development as documented in 2019,2,UAV-87319D872852,3S,2026-08-02T16:05:02+00:00
260,Phantom 4 Pro,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0260,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-1B9591BBC42B,Phantom 4 Pro,2026-08-02T16:05:02+00:00
261,Phantom 4 Pro V2.0,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0261,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-C34EB3C5BC65,Phantom 4 Pro V2.0,2026-08-02T16:05:02+00:00
262,Phantom 4 Pro+,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0262,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-1B9591BBC42B,Phantom 4 Pro,2026-08-02T16:05:02+00:00
263,Phantom 4 RTK,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0263,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-F88FF750D153,Phantom 4 RTK,2026-08-02T16:05:02+00:00
264,Phantom FC40,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0264,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-DB5F238393FC,Phantom FC40,2026-08-02T16:05:02+00:00
156,SENSEFLY eBee,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0156,Switzerland / United States,AgEagle,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-87A644E1911D,SENSEFLY eBee,2026-08-02T16:05:02+00:00
153,Solo,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0153,United States,3D Robotics,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-49F25741FF0D,Solo,2026-08-02T16:05:02+00:00
265,Spark,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0265,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-7187DADEAA98,Spark,2026-08-02T16:05:02+00:00
266,Spreading Wings S1000+,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0266,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-8EBBBD5F1134,Spreading Wings S1000+,2026-08-02T16:05:02+00:00
267,Spreading Wings S800,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0267,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-9B56C6C11CFC,Spreading Wings S800,2026-08-02T16:05:02+00:00
268,Spreading Wings S800 EVO,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0268,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-FCECA4872367,Spreading Wings S800 EVO,2026-08-02T16:05:02+00:00
269,Spreading Wings S900,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0269,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-5E48913F3B92,Spreading Wings S900,2026-08-02T16:05:02+00:00
270,Tello,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0270,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-7DC3022215B6,Tello,2026-08-02T16:05:02+00:00
271,Tello EDU,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0271,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-F00DCE8C2F08,Tello EDU,2026-08-02T16:05:02+00:00
272,Tello Iron Man,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0272,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-3895066907D5,Tello Iron Man,2026-08-02T16:05:02+00:00
286,Trinity F90+,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0286,Germany,Quantum-Systems,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-286F1BEDFCCD,Trinity F90+,2026-08-02T16:05:02+00:00
304,Typhoon 4K,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0304,China,Yuneec,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-42D635727CC3,Typhoon 4K,2026-08-02T16:05:02+00:00
305,Typhoon H,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0305,China,Yuneec,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-07F8A8F5AA4D,Typhoon H,2026-08-02T16:05:02+00:00
306,Typhoon H Plus,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0306,China,Yuneec,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-684E380F5475,Typhoon H Plus,2026-08-02T16:05:02+00:00
307,Typhoon H3,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0307,China,Yuneec,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-E790AC5B12A9,Typhoon H3,2026-08-02T16:05:02+00:00
308,Typhoon Q500,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0308,China,Yuneec,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-FD4BF1467D22,Typhoon Q500,2026-08-02T16:05:02+00:00
174,UX11 UAV,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0174,France,Delair,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-BFA1C1F3B602,Delair UX11,2026-08-02T16:05:02+00:00
292,Vitus 320,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0292,China,Walkera,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-1854760748FF,Vitus 320,2026-08-02T16:05:02+00:00
293,WingtraOne,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0293,Switzerland,Wingtra,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-1634CDACABD1,WingtraOne,2026-08-02T16:05:02+00:00
170,X-Star,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0170,China,Autel,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-326C0C4DB35E,X-Star,2026-08-02T16:05:02+00:00
171,X-Star Premium,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0171,China,Autel,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-EC8A7E65B929,X-Star Premium,2026-08-02T16:05:02+00:00
289,X25 Pro,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0289,China,Syma,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-361FE72A650F,X25 Pro,2026-08-02T16:05:02+00:00
288,X5C,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0288,China,Syma,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-062329C6FEBE,X5C,2026-08-02T16:05:02+00:00
290,X8 Pro,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0290,China,Syma,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-353842F224A5,X8 Pro,2026-08-02T16:05:02+00:00
155,X8+,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0155,United States,3D Robotics,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-35B7B3BC3A74,X8+,2026-08-02T16:05:02+00:00
154,X8-M,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0154,United States,3D Robotics,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-11391C93594F,X8-M,2026-08-02T16:05:02+00:00
276,Zino,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0276,China,Hubsan,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-660D909924FC,Zino,2026-08-02T16:05:02+00:00
277,Zino Pro,OpenDroneList,https://github.com/dronetag/opendronelist,SRC-0277,China,Hubsan,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-D57D603F0BC5,Zino Pro,2026-08-02T16:05:02+00:00
1239,3D Robotics Aero,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,3D Robotics,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-862CCCCD978E,Aero,2026-08-02T16:05:02+00:00
1240,3D Robotics Aero M,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,3D Robotics,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-B92FA989A29C,Aero M,2026-08-02T16:05:02+00:00
1241,3D Robotics IRIS+,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,3D Robotics,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-3E9AFE235A0E,IRIS+,2026-08-02T16:05:02+00:00
1242,3D Robotics Solo,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,3D Robotics,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-49F25741FF0D,Solo,2026-08-02T16:05:02+00:00
1244,3D Robotics X8+,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,3D Robotics,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-35B7B3BC3A74,X8+,2026-08-02T16:05:02+00:00
1243,3D Robotics X8-M,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,3D Robotics,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-11391C93594F,X8-M,2026-08-02T16:05:02+00:00
1247,ANT-X ARIES,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,ANT-X,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-201CEB0536FE,ARIES,2026-08-02T16:05:02+00:00
1245,AgEagle SENSEFLY eBee,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,AgEagle,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-87A644E1911D,SENSEFLY eBee,2026-08-02T16:05:02+00:00
1246,AirWood CUBEE,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,AirWood,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-4D47CDED864C,CUBEE,2026-08-02T16:05:02+00:00
1248,Autel Dragonfish,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,Autel,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-543C3A3E7380,Dragonfish,2026-08-02T16:05:02+00:00
1256,Autel EVO MAX 4T,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,Autel,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-A3298C746F55,Autel EVO Max 4T,2026-08-02T16:05:02+00:00
1257,Autel EVO Nano,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,Autel,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-9B5FFD026933,EVO Nano,2026-08-02T16:05:02+00:00
1249,Autel Evo,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,Autel,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-261679FD18AD,Evo,2026-08-02T16:05:02+00:00
1250,Autel Evo 2 Dual,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,Autel,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-099C85094AA5,Evo 2 Dual,2026-08-02T16:05:02+00:00
1251,Autel Evo 2 Dual 640T,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,Autel,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-126C43849BCB,Evo 2 Dual 640T,2026-08-02T16:05:02+00:00
1252,Autel Evo 2 Pro,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,Autel,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-14D4286CF220,Evo 2 Pro,2026-08-02T16:05:02+00:00
1253,Autel Evo II,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,Autel,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-BE2A95ECCACD,Evo II,2026-08-02T16:05:02+00:00
1254,Autel Evo Lite,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,Autel,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-1AA4D39A8CD2,Evo Lite,2026-08-02T16:05:02+00:00
1258,Autel Kestrel,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,Autel,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-9D65C9C5A1ED,Kestrel,2026-08-02T16:05:02+00:00
1259,Autel X-Star,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,Autel,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-326C0C4DB35E,X-Star,2026-08-02T16:05:02+00:00
1260,Autel X-Star Premium,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,Autel,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-EC8A7E65B929,X-Star Premium,2026-08-02T16:05:02+00:00
1261,Codev Dynamics Aquila 2,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,Codev Dynamics,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-892684D962FF,Aquila 2,2026-08-02T16:05:02+00:00
1262,Codev Dynamics Aquila 3,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,Codev Dynamics,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-71C8AF453713,Aquila 3,2026-08-02T16:05:02+00:00
1264,DJI Agras MG-1,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,DJI,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-DE32D1E71DA4,Agras MG-1,2026-08-02T16:05:02+00:00
1265,DJI Agras MG-1P,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,DJI,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-F82B597F2D5F,Agras MG-1P,2026-08-02T16:05:02+00:00
1266,DJI Agras MG-1P RTK,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,DJI,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-8D3B1799679B,Agras MG-1P RTK,2026-08-02T16:05:02+00:00
1267,DJI Agras MG-1S,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,DJI,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-F48CE028B409,Agras MG-1S,2026-08-02T16:05:02+00:00
1268,DJI Agras MG-1S RTK,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,DJI,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-4B1A1A6E4DAA,Agras MG-1S RTK,2026-08-02T16:05:02+00:00
1269,DJI Agras T10,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,DJI,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-37CA78522FDC,Agras T10,2026-08-02T16:05:02+00:00
1278,DJI Agras T100,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,DJI,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-EE97D15CCB67,Agras T100,2026-08-02T16:05:02+00:00
1270,DJI Agras T16,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,DJI,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-AC7903BFDD00,Agras T16,2026-08-02T16:05:02+00:00
1271,DJI Agras T20,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,DJI,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-9598867F824E,Agras T20,2026-08-02T16:05:02+00:00
1272,DJI Agras T20P,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,DJI,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-3E9070FA84BF,Agras T20P,2026-08-02T16:05:02+00:00
1273,DJI Agras T25,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,DJI,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-9D8D760A1F15,Agras T25,2026-08-02T16:05:02+00:00
1274,DJI Agras T25P,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,DJI,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-ED7A22BC7414,Agras T25P,2026-08-02T16:05:02+00:00
1275,DJI Agras T30,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,DJI,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-1DA983958840,Agras T30,2026-08-02T16:05:02+00:00
1276,DJI Agras T40,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,DJI,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-79F7DC00223A,Agras T40,2026-08-02T16:05:02+00:00
1277,DJI Agras T70P,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,DJI,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-DD521E8E0B4C,Agras T70P,2026-08-02T16:05:02+00:00
1279,DJI Air 2S,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,DJI,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-09C611969BB5,DJI Air 2S,2026-08-02T16:05:02+00:00
1280,DJI Air 3,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,DJI,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-11D60BB57704,DJI Air 3,2026-08-02T16:05:02+00:00
1281,DJI Air 3S,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,DJI,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-053AFA577E6C,DJI AIR 3S,2026-08-02T16:05:02+00:00
1282,DJI Avata,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,DJI,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-5B5CAB331A9F,Avata,2026-08-02T16:05:02+00:00
1283,DJI Avata 2,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,DJI,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-86FC68A8B502,DJI Avata 2,2026-08-02T16:05:02+00:00
1289,DJI FPV,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,DJI,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-240EAF9B7DD8,FPV,2026-08-02T16:05:02+00:00
1284,DJI Flame Wheel F330,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,DJI,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-58C735BA2624,Flame Wheel F330,2026-08-02T16:05:02+00:00
1285,DJI Flame Wheel F450,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,DJI,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-7F9CB69166D5,Flame Wheel F450,2026-08-02T16:05:02+00:00
1286,DJI Flame Wheel F550,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,DJI,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-B94458C90C22,Flame Wheel F550,2026-08-02T16:05:02+00:00
1288,DJI FlyCart 100 Ultimate,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,DJI,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-F84042779E59,FlyCart 100 Ultimate,2026-08-02T16:05:02+00:00
1287,DJI FlyCart 30,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,DJI,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-3EE2A523387C,DJI FlyCart 30,2026-08-02T16:05:02+00:00
1290,DJI Inspire 1,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,DJI,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-ED9993670390,Inspire 1,2026-08-02T16:05:02+00:00
1291,DJI Inspire 1 Pro,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,DJI,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-88A450BFE04C,Inspire 1 Pro,2026-08-02T16:05:02+00:00
1292,DJI Inspire 1 Raw,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,DJI,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-39B7B995C2F3,Inspire 1 Raw,2026-08-02T16:05:02+00:00
1293,DJI Inspire 2,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,DJI,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-30B603083FED,Inspire 2,2026-08-02T16:05:02+00:00
1294,DJI Inspire 3,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,DJI,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-E60F86F63DAE,DJI Inspire 3,2026-08-02T16:05:02+00:00
1295,DJI Matrice 100,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,DJI,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-B65D5828A6F1,Matrice 100,2026-08-02T16:05:02+00:00
1296,DJI Matrice 200,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,DJI,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-7844C2248776,Matrice 200,2026-08-02T16:05:02+00:00
1297,DJI Matrice 200 V2,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,DJI,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-8EB67B463C0E,Matrice 200 V2,2026-08-02T16:05:02+00:00
1298,DJI Matrice 210,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,DJI,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-51CBFA6F4B07,Matrice 210,2026-08-02T16:05:02+00:00
1299,DJI Matrice 210 RTK,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,DJI,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-4E3CC254A0AF,Matrice 210 RTK,2026-08-02T16:05:02+00:00
1300,DJI Matrice 210 RTK V2,OpenDroneList community drone registry,https://github.com/dronetag/opendronelist,,,DJI,Civilian / Commercial,Consumer / commercial UAS,,3,UAV-9D22B618484A,Matrice 210 RTK V2,2026-08-02T16:05:02+00:00
