record_id,uav_name,country_of_origin,country_iso3,manufacturer,family,domain,category,airframe_type,status,introduced_year,retired_year,description_short,verification_status,confidence_score,origin_confidence,participating_countries,production_country,aliases,source_count,sources,photo_path,photo_source_page,photo_license,photo_identity_status,created_at,updated_at
UAV-3EC58CDDB191,MQ-9B SkyGuardian,United States,USA,,MQ-9B,Military,MALE fixed-wing,,Not specified,,,ISR / maritime / strike,Needs Verification,0.47,Medium,,,mq-9b | MQ-9B SkyGuardian/SeaGuardian,2,"Curated UAV Seed 2026,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-6C872E33587B,Manta Ray,United States,USA,,,Military,Large autonomous UUV,,Not specified,,,Undersea mission (adjacent unmanned system),Needs Verification,0.47,Medium,,,,2,"Curated UAV Seed 2026,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-1E7FF1E21E37,Phoenix Ghost family,United States,USA,,,Military,Loitering munition,,Not specified,,,Tactical strike,Needs Verification,0.47,Medium,,,,2,"Curated UAV Seed 2026,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-69D951181326,Puma AE,United States,USA,,,Dual-use,Small hand-launched fixed-wing,,Not specified,,,ISR / mapping,Needs Verification,0.47,Medium,,,,2,"Curated UAV Seed 2026,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-88E36D91D90C,RQ-21A Blackjack,United States,USA,,,Military,Tactical fixed-wing,,Not specified,,,Maritime / land ISR,Needs Verification,0.47,Medium,,,rq-21a,2,"Curated UAV Seed 2026,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-9C0EBD6B98F4,RQ-7B Shadow,United States,USA,,,Military,Tactical fixed-wing,,Not specified,,,Brigade ISR,Needs Verification,0.47,Medium,,,rq-7b,2,"Curated UAV Seed 2026,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-17FDC736A8A7,Raven RQ-11,United States,USA,,,Military,Mini hand-launched fixed-wing,,Not specified,,,Tactical ISR,Needs Verification,0.47,Medium,,,rq-11,2,"Curated UAV Seed 2026,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-093B1BE7EA04,Skydio X10,United States,USA,,,Dual-use,Autonomous quadrotor,,Not specified,,,Inspection / public safety,Needs Verification,0.47,Medium,,,x10,2,"Curated UAV Seed 2026,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-2DFDC6BE0FEC,Skydio X2D,United States,USA,,,Dual-use,Autonomous quadrotor,,Not specified,,,Defense / public safety,Needs Verification,0.47,Medium,,,x2d,2,"Curated UAV Seed 2026,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-A957715A9B48,Switchblade 300,United States,USA,,,Military,Loitering munition,,Not specified,,,Anti-personnel / light target,Needs Verification,0.47,Medium,,,,2,"Curated UAV Seed 2026,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-8070D1B65709,Switchblade 600,United States,USA,,,Military,Loitering munition,,Not specified,,,Anti-armour,Needs Verification,0.47,Medium,,,,2,"Curated UAV Seed 2026,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-44554D4781D4,Wing delivery drone,United States,USA,,,Civilian / Commercial,Hybrid VTOL delivery UAV,,Not specified,,,Parcel delivery,Needs Verification,0.47,Medium,,,,2,"Curated UAV Seed 2026,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-655A51B74BEF,Wisk Generation 6,United States,USA,,,Civilian / Commercial,Autonomous eVTOL,,Not specified,,,Urban air mobility,Needs Verification,0.47,Medium,,,,2,"Curated UAV Seed 2026,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-0EFDEFE44A2E,XQ-58A Valkyrie,United States,USA,,,Military,Collaborative combat aircraft,,Not specified,,,Attritable combat support,Needs Verification,0.47,Medium,,,xq-58a,2,"Curated UAV Seed 2026,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-AA669DC483E4,Zipline Platform 1,United States,USA,,,Civilian / Commercial,Fixed-wing delivery UAV,,Not specified,,,Medical logistics,Needs Verification,0.47,Medium,,,,2,"Curated UAV Seed 2026,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-CD6175FCCF25,Zipline Platform 2,United States,USA,,,Civilian / Commercial,VTOL delivery system,,Not specified,,,Precision delivery,Needs Verification,0.47,Medium,,,,2,"Curated UAV Seed 2026,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-862CCCCD978E,Aero,United States,USA,3D Robotics,,Civilian / Commercial,Commercial multirotor/fixed-wing,,Listed in OpenDroneList,,,,Probable,0.67,Medium,,,3D Robotics Aero,3,"OpenDroneList,Global UAV Database 2026 seed package,OpenDroneList community drone registry",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:54+00:00
UAV-B92FA989A29C,Aero M,United States,USA,3D Robotics,,Civilian / Commercial,Commercial multirotor/fixed-wing,,Listed in OpenDroneList,,,,Probable,0.67,Medium,,,3D Robotics Aero M,3,"OpenDroneList,Global UAV Database 2026 seed package,OpenDroneList community drone registry",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:54+00:00
UAV-3E9AFE235A0E,IRIS+,United States,USA,3D Robotics,,Civilian / Commercial,Commercial multirotor/fixed-wing,,Listed in OpenDroneList,,,,Probable,0.67,Medium,,,3D Robotics IRIS+,3,"OpenDroneList,Global UAV Database 2026 seed package,OpenDroneList community drone registry",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:54+00:00
UAV-49F25741FF0D,Solo,United States,USA,3D Robotics,,Civilian / Commercial,Commercial multirotor/fixed-wing,,Listed in OpenDroneList,,,,Probable,0.67,Medium,,,3D Robotics Solo,3,"OpenDroneList,Global UAV Database 2026 seed package,OpenDroneList community drone registry",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:54+00:00
UAV-35B7B3BC3A74,X8+,United States,USA,3D Robotics,,Civilian / Commercial,Commercial multirotor/fixed-wing,,Listed in OpenDroneList,,,,Probable,0.67,Medium,,,3D Robotics X8+ | x8,3,"OpenDroneList,Global UAV Database 2026 seed package,OpenDroneList community drone registry",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:54+00:00
UAV-11391C93594F,X8-M,United States,USA,3D Robotics,,Civilian / Commercial,Commercial multirotor/fixed-wing,,Listed in OpenDroneList,,,,Probable,0.67,Medium,,,3D Robotics X8-M | x8,3,"OpenDroneList,Global UAV Database 2026 seed package,OpenDroneList community drone registry",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:54+00:00
UAV-EA2801DE4AAC,MQ-19 Aerosonde,United States,USA,AAI,,Military,Small / tactical; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 312.,Probable,0.7,Medium,,,mq-19,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-84E1387E15F7,RQ-7 Shadow,United States,USA,AAI,,Military,Medium tactical; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 313.,Probable,0.7,Medium,,,rq-7,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-BECA73270CDB,RQ-11,United States,USA,AeroVironment,,Military,Small / tactical; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 313.,Probable,0.7,Medium,,,rq-11,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-635EF70F8D60,RQ-12 Wasp,United States,USA,AeroVironment,,Military,Small / tactical; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 313.,Probable,0.7,Medium,,,rq-12,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-DD6531EF2CDD,RQ-20 Puma (AE),United States,USA,AeroVironment,,Military,Small / tactical; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 313.,Probable,0.7,Medium,,,rq-20,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-1BE1E711CD26,Switchblade,United States,USA,AeroVironment,,Military,Small / tactical; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 313.,Probable,0.7,Medium,,,,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-936254B7A90A,T-20 JUMP,United States,USA,Arcturus,,Military,Small / tactical; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 313.,Probable,0.7,Medium,,,t-20,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-58C3C369D519,Silver Fox,United States,USA,"BAE,Raytheon",,Military,Small / tactical; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 313.,Probable,0.7,Medium,,,,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-0B8FC0E9C9F7,MQ-25 Stingray,United States,USA,Boeing,,Military,Carrier fixed-wing,Fixed-wing,Not specified,,,Databook systems specification page 313.,Verified,0.8,High,,,mq-25,3,"Curated UAV Seed 2026,Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-D55CE04D48A9,Black Hornet (PRS),United States,USA,FLIR,,Military,Small / tactical; Rotary-wing,Rotary-wing,In use or under development as documented in 2019,,,Databook systems specification page 312.,Probable,0.7,Medium,,,,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-90C9D7BDFB9D,Astro,United States,USA,Freefly,,Civilian / Commercial,Commercial multirotor/fixed-wing,,Listed in OpenDroneList,,,,Probable,0.67,Medium,,,Freefly Astro,3,"OpenDroneList,Global UAV Database 2026 seed package,OpenDroneList community drone registry",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:54+00:00
UAV-0CE1A17DAA41,Freefly Alta X,United States,USA,Freefly,,Civilian / Commercial,Heavy-lift multirotor,,Not specified,,,Cinema / sensors / cargo,Probable,0.77,High,,,Alta X,4,"Curated UAV Seed 2026,OpenDroneList,Global UAV Database 2026 seed package,OpenDroneList community drone registry",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:54+00:00
UAV-8EBB238AD2EF,MQ-1 Predator,United States,USA,GA-ASI,,Military,Large / strategic; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 312.,Probable,0.7,Medium,,,mq-1,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-864D8FEC9E00,MQ-1C Gray Eagle,United States,USA,GA-ASI,,Military,MALE fixed-wing,Fixed-wing,Not specified,,,Databook systems specification page 313.,Verified,0.8,High,,,mq-1c,3,"Curated UAV Seed 2026,Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-EBFB3D60FFEF,MQ-9 Reaper,United States,USA,GA-ASI,,Military,Large / strategic; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 313.,Probable,0.7,Medium,,,mq-9,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-512423CB3A48,Karma,United States,USA,GoPro,,Civilian / Commercial,Commercial multirotor/fixed-wing,Rotary-wing,Listed in OpenDroneList,,,Databook systems specification page 312.,Verified,0.9,High,,,GoPro Karma,4,"OpenDroneList,Bard Drone Databook 2019,Global UAV Database 2026 seed package,OpenDroneList community drone registry",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:54+00:00
UAV-22503CF02BDE,T-Hawk,United States,USA,Honeywell,,Military,Small / tactical; Rotary-wing,Rotary-wing,In use or under development as documented in 2019,,,Databook systems specification page 313.,Probable,0.7,Medium,,,,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-72A1AEC4E0CA,RQ-21 Blackjack,United States,USA,Insitu,,Military,Small / tactical; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 313.,Probable,0.7,Medium,,,rq-21,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-FFD701E7502F,ScanEagle,United States,USA,Insitu,,Dual-use,Small fixed-wing,Fixed-wing,Not specified,,,Databook systems specification page 313.,Verified,0.8,High,,,,3,"Curated UAV Seed 2026,Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-254D7329D62D,K-MAX,United States,USA,Kaman,,Military,Large / strategic; Rotary-wing,Rotary-wing,In use or under development as documented in 2019,,,Databook systems specification page 312.,Probable,0.7,Medium,,,,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-CDB6FDBE91FA,Alias,United States,USA,LaTrax,,Civilian / Commercial,Commercial multirotor/fixed-wing,,Listed in OpenDroneList,,,,Probable,0.67,Medium,,,LaTrax Alias,3,"OpenDroneList,Global UAV Database 2026 seed package,OpenDroneList community drone registry",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:54+00:00
UAV-2BBE5CF43B5E,Desert Hawk (3),United States,USA,Lockheed Martin,,Military,Small / tactical; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 312.,Probable,0.7,Medium,,,,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-81280961FB08,RQ-170 Sentinel,United States,USA,Lockheed Martin,,Military,Low-observable flying wing,Fixed-wing,Not specified,,,Databook systems specification page 313.,Verified,0.8,High,,,rq-170,3,"Curated UAV Seed 2026,Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-CEA6755B2671,Stalker,United States,USA,Lockheed Martin,,Military,Small / tactical; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 313.,Probable,0.7,Medium,,,,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-95B4AA3D86A0,RQ-23 Tigershark,United States,USA,Navmar Applied Sciences Corporation,,Military,Medium tactical; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 313.,Probable,0.7,Medium,,,rq-23,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-6FB05E2123B3,MQ-4C Triton,United States,USA,Northrop Grumman,,Military,HALE fixed-wing,Fixed-wing,Not specified,,,Databook systems specification page 313.,Verified,0.8,High,,,mq-4c,3,"Curated UAV Seed 2026,Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-C9A6ED45C8EB,MQ-8 Fire Scout ( C ),United States,USA,Northrop Grumman,,Military,Large / strategic; Rotary-wing,Rotary-wing,In use or under development as documented in 2019,,,Databook systems specification page 313.,Probable,0.7,Medium,,,mq-8,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-848F374E7C7E,RQ-180,United States,USA,Northrop Grumman,,Military,Large / strategic; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 313.,Probable,0.7,Medium,,,rq-180,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-06763535C536,RQ-4 Global Hawk,United States,USA,Northrop Grumman,,Military,HALE fixed-wing,Fixed-wing,Not specified,,,Databook systems specification page 313.,Verified,0.8,High,,,rq-4,3,"Curated UAV Seed 2026,Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-72BB3DA76919,InstantEye (Gen3),United States,USA,Physical Sciences,,Military,Small / tactical; Rotary-wing,Rotary-wing,In use or under development as documented in 2019,,,Databook systems specification page 312.,Probable,0.7,Medium,,,gen3,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-A6E066A8645A,Phoenix 30,United States,USA,UAV Solutions,,Military,Small / tactical; Rotary-wing,Rotary-wing,In use or under development as documented in 2019,,,Databook systems specification page 313.,Probable,0.7,Medium,,,,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-4D47CDED864C,CUBEE,Unknown,,AirWood,,Civilian / Commercial,Commercial multirotor/fixed-wing,,Listed in OpenDroneList,,,,Probable,0.52,None,,,AirWood CUBEE,3,"OpenDroneList,Global UAV Database 2026 seed package,OpenDroneList community drone registry",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:54+00:00
UAV-892684D962FF,Aquila 2,Unknown,,Codev Dynamics,,Civilian / Commercial,Commercial multirotor/fixed-wing,,Listed in OpenDroneList,,,,Probable,0.52,None,,,Codev Dynamics Aquila 2,3,"OpenDroneList,Global UAV Database 2026 seed package,OpenDroneList community drone registry",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:54+00:00
UAV-71C8AF453713,Aquila 3,Unknown,,Codev Dynamics,,Civilian / Commercial,Commercial multirotor/fixed-wing,,Listed in OpenDroneList,,,,Probable,0.52,None,,,Codev Dynamics Aquila 3,3,"OpenDroneList,Global UAV Database 2026 seed package,OpenDroneList community drone registry",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:54+00:00
UAV-6E2F9E6111E7,Hunter,Unknown,,"IAI,Northrop Grumman",,Military,Large / strategic; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 307.,Needs Verification,0.55,None,"Israel, Multinational",,,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
